id,ig_username,timestamp,type,text
3340,jullieguimaraess,2025-06-06T01:00:12.580899+00:00,ai,"[Commented on story] (story was about: The main story shows a close-up of gym equipment, specifically a lat pulldown machine. The weights are visible, and the user has added a ""Consistency"" sticker with a flexing arm emoji. The background appears to be a rainy night outside the gym. ): Get it! Early morning session? 💪"
3341,bfitwithaman25,2025-06-06T01:00:40.466330+00:00,ai,"[Commented on story] (story was about: The Instagram story shows a page from a book with the text ""learning to love myself"" and ""dear me in 6 months, I will make you fucking proud"". The page is white with black text and appears to be lying on a soft surface. ): Love this! Good vibes?"
3342,shereesbodybuildingjourney_,2025-06-06T01:01:25.973583+00:00,ai,"[Commented on story] (story was about: The Instagram story shows a woman, shereesbodybuildingjourney_, in a red bikini. She is posing in what appears to be a bathroom. The story also has text indicating she completed her check-in, weight session, and cardio. ): Get it! Morning session? 💪"
3343,shannonreid3,2025-06-06T01:01:46.299887+00:00,ai,"[Commented on story] (story was about: The main story shows a person lying on their stomach, legs spread out, on what appears to be a stage or dance floor. The lighting is primarily purple. The story is tagged with a location: Nicholas Bonr. ): Stretching sesh? 🧘"
3344,edenjorgensen_,2025-06-06T01:02:15.921528+00:00,ai,"[Commented on story] (story was about: The main story is a video of edenjorgensen_ using a leg press machine at the gym. She is lying face down on the machine, pushing the weight with her legs. The caption says ""have good angles and not so good ones."" ): Get it! Leg day? 💪"
3345,thomaiyyjoseph,2025-06-06T01:02:41.090734+00:00,ai,"[Commented on story] (story was about: The Instagram story shows a group of people participating in a yoga class in a room with an orange wall and wooden ceiling. They are sitting on mats, facing the instructor. ): Yoga sesh? Good for the soul!"
3346,clairesreadingnook,2025-06-06T01:03:16.594905+00:00,ai,"[Commented on story] (story was about: The Instagram story from clairesreadingnook shows a photo of the book ""Mean Streak"" by Rick Morton on a patterned bedspread. Text above the book says ""So good and important but also extremely infuriating. I've said 'Alan Tudge u sick f*ck' a few times."" The user also tagged squigglyrick asking if they screamed a lot while writing it. ): Reading sesh? Sounds intense! 😂"
3347,gabbimenche,2025-06-06T01:03:45.567160+00:00,ai,"[Commented on story] (story was about: The story features a stage setup with a screen displaying the ""Back to the Future"" logo. The stage is surrounded by blue lighting and what appears to be a tech-themed design. Text at the bottom says ""Been waiting for this"". ): Back to the Future? Rad! 😎"
3348,shayleebabe15,2025-06-06T01:04:22.251837+00:00,ai,"[Commented on story] (story was about: The Instagram story shows a black and white video of a monkey giving the middle finger. Text overlays the video, reading ""Every time you feel yourself getting pulled into other people's nonsense and drama, repeat these words: NOT MY CIRCUS, NOT MY MONKEYS."" ): Haha love it! 😂"
3349,amyprice50,2025-06-06T01:04:36.574454+00:00,ai,"[Commented on story] (story was about: The Instagram story shows two plates of fried rice with fried eggs and a red sauce on top. One plate has sliced cucumbers and a tomato on the side. The text ""Aldi for the win"" is displayed on the screen. ): Looks amazing! Homemade?"
3350,karliekilpatrick,2025-06-06T01:04:59.416635+00:00,ai,"[Commented on story] (story was about: The main story is a text post with an inspirational message about living life, speaking positively, dressing nicely, and growing through self-compassion. The text is overlaid on a light background. ): Good vibes! Love this. ✨"
3351,melissahanlon,2025-06-06T01:05:23.574618+00:00,ai,"[Commented on story] (story was about: The story shows a photo of two people, presumably friends, standing on a beach with a surfboard. The sky is a soft pink and the water is visible in the background. ): Beach vibes! Weekend getaway?"
3352,louiseobyrne_,2025-06-06T01:05:42.233690+00:00,ai,"[Commented on story] (story was about: The Instagram story is a meme that says ""Two things that improve with age: Italians and wine"". The meme features a picture of an older Italian man holding a glass of wine.): Haha love it!"
3353,jesslyn_music,2025-06-06T01:07:24.371022+00:00,ai,"[Commented on story] (story was about: The Instagram story features Jesslyn_music singing into a microphone on stage. The lighting is red, and she is wearing a black outfit. Another user has commented ""stunning"" on her story. ): so awesome! [Manual edit reason: get it girl kind of sounds like what a girl says to another girl, im a male so we want i thought so aqesome was more apporiate]"
3354,jerrygotitall,2025-06-06T01:07:40.112416+00:00,ai,"[Commented on story] (story was about: The Instagram story from jerrygotitall is a black screen with white text that reads: ""I don't judge, you know why? Because I have done things I never thought I'd do."" The text is attributed to @artofpoets. ): Haha love it! 😂"
3355,_durkio_sua,2025-06-06T01:07:56.726363+00:00,ai,"[Commented on story] (story was about: The Instagram story shows a woman standing near two children. One child is crawling on the floor, and the other is standing next to the woman. The video is 11 seconds long. ): 😂"
3356,pinkcrushvelvet,2025-06-06T01:08:19.045402+00:00,ai,"[Commented on story] (story was about: The Instagram story shows a man in a boxing ring wearing boxing gloves. The text overlay says ""When my kids think I lost it at 65 years oh 😂🤣"". It appears to be a humorous video clip. ): Too funny!"
3357,jessmuratidi,2025-06-06T01:08:36.855253+00:00,ai,"[Commented on story] (story was about: The Instagram story shows a person standing outside with two children, one in a purple shirt and the other in green shoes. A jacket, a basket, and a drink are also visible. The text says ""day off means swimming lessons and treats"". ): Swimming lessons? Good times!"
3358,jordantreger_,2025-06-06T01:09:12.333756+00:00,ai,[Commented on story] (story was about: The main story shows a dog lying on its back on a bed with green sheets. The dog is light brown or pink in color and appears relaxed. ): What a pose! 😂
3359,vivacious.coaching,2025-06-06T01:09:44.518335+00:00,ai,"[Commented on story] (story was about: The Instagram story shows a breakfast plate with eggs, fruit, and tomatoes. The user has added text about not tracking macros while in Bali, but having the knowledge to eat mindfully. ): Looks amazing! Homemade?"
3360,chean_kbt,2025-06-06T01:10:18.265522+00:00,ai,"[Commented on story] (story was about: The story shows a person in a gym, with the camera pointed down toward their feet. Text overlay says ""It's good day when socks matches the machines"" with a laughing emoji. The gym equipment is orange and black, matching the colors of the person's socks. ): Matching socks, eh? 😂"
3361,mradamgrant_,2025-06-06T01:10:47.122128+00:00,ai,"[Commented on story] (story was about: The Instagram story features an image of Robin Williams holding a pineapple wearing sunglasses. A quote is overlaid on the image: ""People don't fake depression. They fake being okay... Remember that. Be kind."" The story is posted by mradamgrant_. ): Wise words! Pineapple vibes?"
3362,__coach.dee,2025-06-06T01:11:16.716596+00:00,ai,"[Commented on story] (story was about: The main story is a reshared post with a graphic titled ""Let's Normalize That Men"" which lists various things men experience, such as having trauma, crying, asking for help, being bullied, showing emotions, having eating disorders, having body image issues, having insecurities, and being abused. ): This! 😂"
3363,__livenlearn__,2025-06-06T01:11:48.041720+00:00,ai,"[Commented on story] (story was about: The Instagram story from livenlearn shows an older woman sitting in bed reading a book to a group of small dogs wearing pajamas. There is text overlayed on the video saying ""Omg I see my future too clearly."" ): Haha love it! 😂"
3364,budewy.ttv,2025-06-06T01:12:05.907286+00:00,ai,"[Commented on story] (story was about: The main story is a poster for ""Kings B'Day Long Weekend"" at Panda x Bar Bambi featuring several people. The event is on Thursday, June 5th. ): Fun night? 🎉"
3365,abbbeeyy.leeeee,2025-06-06T01:12:47.642167+00:00,ai,"[Commented on story] (story was about: The Instagram story is an advertisement for wellbeingpilates.studio. It features a phone screen displaying the text ""Long Weekend Vibes"" and promoting classes all weekend, with ""No Classes Monday."" ): Long weekend vibes, aye? 😎"
3366,akbpayne,2025-06-06T01:13:10.718614+00:00,ai,"[Commented on story] (story was about: The main Instagram story is a reshared video from ""wickedmovie"" and ""michelleyeoh_official"". The video appears to be a dark scene with a window and some text overlaid on the video, repeating the letter ""A"" multiple times. ): 😂"
3367,madewithcashews,2025-06-06T01:13:26.400171+00:00,ai,"[Commented on story] (story was about: The Instagram story shows a screenshot of a ""Family FaceTime"" call with three participants visible. Two adults are at the top of the screen, and a third person is holding a fluffy white dog at the bottom. ): Cute dog! What breed?"
3368,jamahli_e,2025-06-06T01:14:30.425293+00:00,ai,"[Commented on story] (story was about: The Instagram story shows a reshared TikTok video featuring Eddie Murphy in a scene from a movie, likely ""The Nutty Professor,"" with the text overlay ""When you have reached this stage at work."" He's in character as a nerdy professor, in an office setting with a city view. ): lololol [Manual edit reason: it matched the laughy face]"
3369,hilly_80,2025-06-06T01:15:54.131426+00:00,ai,"[Commented on story] (story was about: The main story shows a video of many baby alligators on a sandy bank next to a body of water. There's a sign visible that says ""LIVE GATORS"". The text overlay says ""They are real"" with laughing emojis. ): Haha love it! 😂"
3370,built_by_broccoli,2025-06-06T01:16:10.584619+00:00,ai,"[Commented on story] (story was about: The Instagram story from built_by_broccoli shows a close-up of someone lying on a floral patterned bed. The person is wearing a white top, and the focus is on their upper body. ): Chilling out? 🤙"
3371,smritie,2025-06-06T01:16:35.169709+00:00,ai,"[Commented on story] (story was about: The Instagram story shows three women standing in what appears to be a dance studio or hall. They are dressed in formal attire, possibly for a performance or celebration. The floor is a light wood color. ): Looking good! Rehearsals?"
3372,taylahreadfitness_,2025-06-06T01:17:14.274566+00:00,ai,"[Commented on story] (story was about: The story shows taylahreadfitness_ taking a selfie in what appears to be a gym. There is a question box about how she can better support her followers in reaching their goals, and a comment saying she is helpful and supportive. ): Get it! Morning session? 💪"
3373,sophiefit.vegan,2025-06-06T01:19:04.296174+00:00,ai,"[Commented on story] (story was about: The Instagram story shows a box filled with Macro Mike vegan protein products including tubs of peanut butter, bags of plant protein, and almond protein. The products are displayed in the box with branding visible. ): how good is macro mike!! [Manual edit reason: more specific to the post]"
3374,artby.aayra,2025-06-06T01:19:43.970243+00:00,ai,"[Commented on story] (story was about: The main story is a selfie of artby.aayra. Text overlayed states ""Being in delulu is the best way to manifest and achieve what you genuinely want in life."" ): Love this! Manifesting?"
3375,888mikeyvito888,2025-06-06T01:20:12.871485+00:00,ai,"[Commented on story] (story was about: The Instagram story is a reshared TikTok video about making money selling electric vehicles in 2025. It features a man in a suit standing in front of a white Tesla, asking ""How was your experience?"" ): Too funny!"
3376,houseofmahi,2025-06-06T01:23:13.061972+00:00,ai,"[Commented on story] (story was about: The Instagram story shows a post from ""animalsdoingthings and doggosdoingthings"" featuring a vintage photo. The photo shows a man drawing a Dalmatian on a whiteboard, while two real Dalmatian puppies sit on a chair next to him. Text overlay states there are ""6,469,952 spots in the entire movie."" ): Haha love it! 😂"
3377,jamiemcavinue_poetry,2025-06-06T01:24:18.308169+00:00,ai,"[Commented on story] (story was about: The main Instagram story is a text post with a red gradient background. The text reads ""stop fasting from your feelings, brother."" It also tags @christhecocreator. ): Good advice! Are you feeling it?"
3378,hilly_80,2025-06-06T01:25:57.591209+00:00,ai,"[Commented on story] (story was about: The main story is a photo of the user standing in front of a ""Super Nintendo World"" display, featuring Mario and Donkey Kong. The user added the text ""It's me Mario"". ): Haha, sweet! Where's this?"
